Price,Name,Location,Link
"$31,000","2017 Audi Q7 2.0T Premium Sport Utility 4D suv Gray - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-audi-q7-20t-premium-sport/7251726901.html
"$13,000","*2007* *Toyota* *Tacoma* *PreRunner V6 4dr Double Cab 5.0 ft. SB (4L 5","_TOYOTA_ _TACOMA_ _TRUCK_",https://cnj.craigslist.org/ctd/d/paterson-2007-toyota-tacoma-prerunner/7251726051.html
"$5,500","2012 Mazda MAZDA6 i Sport","UNION CITY, NJ",https://cnj.craigslist.org/ctd/d/union-city-2012-mazda-mazda6-sport/7251721378.html
"$9,000","2010 Mazda CX-9 Grand Touring AWD","UNION CITY, NJ",https://cnj.craigslist.org/ctd/d/union-city-2010-mazda-cx-grand-touring/7251721255.html
"$6,000","2009 BMW 5-Series 528xi","UNION CITY, NJ",https://cnj.craigslist.org/ctd/d/union-city-2009-bmw-series-528xi/7251721171.html
"$7,500","2010 Mercedes-Benz C-Class C300 4MATIC Sport Sedan","UNION CITY, NJ",https://cnj.craigslist.org/ctd/d/union-city-2010-mercedes-benz-class/7251721053.html
"$0","2018 Honda Accord Touring 4dr Sedan (2.0T I4) -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2018-honda-accord-touring-4dr/7251717932.html
"$3,900","2006 Chevrolet HHR LT 4dr Wagon","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2006-chevrolet-hhr-lt-4dr/7251715377.html
"$2,900","2004 Scion xB Base 4dr Wagon","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2004-scion-xb-base-4dr-wagon/7251714971.html
"$7,000","2003 Dodge Ram 1500 SLT 4dr Quad Cab 4WD SB","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2003-dodge-ram-1500-slt-4dr/7251714621.html
"$1,900","BMW I8 LEASE TRANSFER","CENTRAL NEW JERSEY",https://cnj.craigslist.org/cto/d/edison-bmw-i8-lease-transfer/7251699954.html
"$13,000","2018 Honda Civic LX Sedan 4D","_HONDA_ _CIVIC_ _SEDAN_",https://cnj.craigslist.org/ctd/d/cliffwood-2018-honda-civic-lx-sedan-4d/7251697973.html
"$16,000","2017 Nissan Murano -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2017-nissan-murano/7251695291.html
"$0","2011 Jeep Grand Cherokee Overland 4x4 4dr SUV -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2011-jeep-grand-cherokee/7251694922.html
"$15,000","2018 Toyota Corolla -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2018-toyota-corolla/7251692849.html
"$10,000","2015 Toyota Corolla -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2015-toyota-corolla/7251690403.html
"$16,000","2019 Volkswagen Passat -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-volkswagen-passat/7251687968.html
"$10,000","2015 Toyota Corolla -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2015-toyota-corolla/7251682565.html
"$18,000","2019 Nissan Altima -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-nissan-altima/7251680156.html
"$140","Snow Tyres","EDISON",https://cnj.craigslist.org/cto/d/edison-snow-tyres/7251676666.html
"$22,000","Must go","BRIDGEWATER",https://cnj.craigslist.org/cto/d/somerville-must-go/7251676160.html
"$0","2019 Chrysler 300 S AWD 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2019-chrysler-300-awd-4dr-sedan/7251666544.html
"$11,000","2013 Honda Accord - Financing Available!","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/east-brunswick-2013-honda-accord/7251655607.html
"$5,500","2011 VOLVO C30 T5","TRENTON",https://cnj.craigslist.org/cto/d/trenton-2011-volvo-c30-t5/7251651376.html
"$4,000","2009 Volvo S60","ENGLISHTOWN",https://cnj.craigslist.org/ctd/d/englishtown-2009-volvo-s60/7251642480.html
"$0","2017 Dodge Charger SRT 392 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-dodge-charger-srt-392-4dr/7251637818.html
"$26,000","2014 Chevy Silverado 2500HD 4x4 W/ Plow","BERKELEY HEIGHTS",https://cnj.craigslist.org/cto/d/berkeley-heights-2014-chevy-silverado/7251627209.html
"$13,000","2011 Mustang GT","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/garwood-2011-mustang-gt/7251621513.html
"$85,000","2016 FORD FOCUS","SOUTH AMBOY",https://cnj.craigslist.org/ctd/d/south-amboy-2016-ford-focus/7251612782.html
"$0","2017 Dodge Charger R/T Scat Pack 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-dodge-charger-t-scat-pack/7251605596.html
"$3,500","2008 Honda Odyssey EX Blue","PRINCETON",https://cnj.craigslist.org/cto/d/princeton-2008-honda-odyssey-ex-blue/7251593504.html
"$34,000","2015 *GMC* *Yukon* *4WD 4dr Denali* White","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/asbury-park-2015-gmc-yukon-4wd-4dr/7251589704.html
"$0","2018 BMW X5 xDrive50i AWD 4dr SUV -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2018-bmw-x5-xdrive50i-awd-4dr/7251572713.html
"$16,000","2018 Nissan Altima 2.5 SV","UNION NJ",https://cnj.craigslist.org/ctd/d/kenilworth-2018-nissan-altima-25-sv/7251567215.html
"$7,000","Camry SE Special Edition","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/cranford-camry-se-special-edition/7251566387.html
"$5,400","07 Toyota Camry le","SOMERSET",https://cnj.craigslist.org/cto/d/somerset-07-toyota-camry-le/7251565501.html
"$6,000","2011 Outback Limited 2.5i","ROBBINSVILLE, NJ",https://cnj.craigslist.org/cto/d/trenton-2011-outback-limited-25i/7251556679.html
"$2,500","2001 Chevrolet Impala","PISCATAWAY",https://cnj.craigslist.org/cto/d/piscataway-2001-chevrolet-impala/7251555431.html
"$6,300","2013 *Mazda* *Mazda3* *i Sport* Crystal White Pearl","NO LOCATION PROVIDED",https://cnj.craigslist.org/ctd/d/asbury-park-2013-mazda-mazda3-sport/7251553350.html
"$1,900","2010 Chrysler town and country minivan $1,900 needs work","TRENTON",https://cnj.craigslist.org/cto/d/trenton-2010-chrysler-town-and-country/7251551774.html
"$5,000","2011 Subaru Impreza 2.5i AWD 4dr Wagon 4A","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2011-subaru-impreza-25i-awd/7251549043.html
"$4,500","2006 Honda Accord LX 4dr Sedan 5A","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2006-honda-accord-lx-4dr/7251548850.html
"$4,400","2005 Nissan Murano SL 4dr SUV","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2005-nissan-murano-sl-4dr-suv/7251548659.html
"$38,000","2011 BMW M3 Competition Coupe","MANALAPAN NJ",https://cnj.craigslist.org/cto/d/tennent-2011-bmw-m3-competition-coupe/7251545715.html
"$20,000","2017 Lincoln MKC Premiere Sport Utility 4D suv Silver - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-lincoln-mkc-premiere-sport/7251535301.html
"$21,000","2017 Lincoln MKC Select Sport Utility 4D suv Black - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-lincoln-mkc-select-sport/7251535412.html
"$0","2017 Infiniti Q70 3.7 AWD 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-infiniti-q70-37-awd-4dr/7251535456.html
"$21,000","2017 Lincoln MKC Reserve Sport Utility 4D suv Gold - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-lincoln-mkc-reserve-sport/7251529534.html
"$5,000","2009 Jeep Patriot Sport Utility 4D","_JEEP_ _PATRIOT_ _SUV_",https://cnj.craigslist.org/ctd/d/cliffwood-2009-jeep-patriot-sport/7251531001.html
"$20,000","2016 Lincoln MKC Reserve Sport Utility 4D suv White - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2016-lincoln-mkc-reserve-sport/7251529142.html
"$18,000","2017 Lincoln MKC Select Sport Utility 4D suv Burgundy - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-lincoln-mkc-select-sport/7251529241.html
"$13,000","2012 Honda CR-V EX-L 4WD 5-Speed AT","UNION NJ",https://cnj.craigslist.org/ctd/d/kenilworth-2012-honda-cr-ex-4wd-speed-at/7251526065.html
"$0","2010 Infiniti G37 Coupe Journey 2dr Coupe -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2010-infiniti-g37-coupe-journey/7251502734.html
"$32,000","2016 SPRINTER 2500 HIGH ROOF DIESEL - FOR SALE","TRENTON",https://cnj.craigslist.org/cto/d/trenton-2016-sprinter-2500-high-roof/7251491802.html
"$13,000","2014 Chevrolet Chevy Malibu LS","OCEAN, NJ",https://cnj.craigslist.org/ctd/d/asbury-park-2014-chevrolet-chevy-malibu/7251476061.html
"$0","2018 BMW 7 Series 740i xDrive AWD 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2018-bmw-series-740i-xdrive-awd/7251474884.html
"$9,000","Real Nice 2009 Cadillac CTS-4 AWD! Black on Black!","LAKEWOOD",https://cnj.craigslist.org/ctd/d/lakewood-real-nice-2009-cadillac-cts/7251470121.html
"$2,400","2004 Kia Optima LX 4dr Sedan","KIA OPTIMA SEDAN",https://cnj.craigslist.org/ctd/d/trenton-2004-kia-optima-lx-4dr-sedan/7251454467.html
"$10,000","2008 Ford Super Duty F-250 SRW XLT 4dr SuperCab 4WD SB","FORD SUPER DUTY F-250 SRW TRUCK",https://cnj.craigslist.org/ctd/d/trenton-2008-ford-super-duty-250-srw/7251454358.html
"$14,000","2003 Ford Super Duty F-350 SRW XLT 4dr SuperCab 4WD LB","FORD SUPER DUTY F-350 SRW TRUCK",https://cnj.craigslist.org/ctd/d/trenton-2003-ford-super-duty-350-srw/7251454229.html
"$13,000","*2017* *Hyundai* *Elantra* *Limited*","_HYUNDAI_ _ELANTRA_ _SEDAN_",https://cnj.craigslist.org/ctd/d/lawrence-township-2017-hyundai-elantra/7251453736.html
"$0","2019 Honda CR-V LX AWD 4dr SUV -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2019-honda-cr-lx-awd-4dr-suv/7251451988.html
"$7,200","2009 Ford F-150 STX 4x4 4dr SuperCab Styleside 6.5 ft. SB","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2009-ford-150-stx-4x4-4dr/7251444460.html
"$8,400","2007 Toyota 4Runner SR5 4dr SUV 4WD V6","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2007-toyota-4runner-sr5-4dr/7251444364.html
"$4,500","2006 Lincoln Navigator Luxury 4dr SUV 4WD","EAST BRUNSWICK, NJ",https://cnj.craigslist.org/ctd/d/spotswood-2006-lincoln-navigator-luxury/7251444279.html
"$4,500","2006 Jeep Commander","EWING",https://cnj.craigslist.org/cto/d/trenton-2006-jeep-commander/7251432535.html
"$47,000","2020 MINI T CAMPERVAN GARAGEABLE SOLAR CAMPER VAN 24-29 MPG WARRANTY","LAKE CRYSTAL CAMPERVAN DEALER",https://cnj.craigslist.org/ctd/d/lake-crystal-2020-mini-campervan/7251428348.html
"$16,000","2013 Dodge Charger SE #  38161","TOMS RIVER",https://cnj.craigslist.org/ctd/d/toms-river-2013-dodge-charger-se/7251422535.html
"$25,000","2009 HUMMER H3 H3T Luxury #   27261","TOMS RIVER",https://cnj.craigslist.org/ctd/d/toms-river-2009-hummer-h3-h3t-luxury/7251422407.html
"$4,500","2013 FORD F-150 XL 4x2 2dr Regular Cab Styleside 8 ft. LB","WEST LONG BRANCH NJ",https://cnj.craigslist.org/ctd/d/west-long-branch-2013-ford-150-xl-4x2/7251419619.html
"$5,700","2009 Dodge Caliber","ENGLISHTOWN",https://cnj.craigslist.org/ctd/d/monroe-township-2009-dodge-caliber/7251417157.html
"$13,000","2010 Jeep Wrangler - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2010-jeep-wrangler/7251389617.html
"$7,200","2006 Toyota Highlander - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2006-toyota-highlander/7251389557.html
"$6,400","2010 Jeep Liberty - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2010-jeep-liberty-great/7251389442.html
"$14,000","2015 BMW 5 Series - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2015-bmw-series-great/7251389388.html
"$7,800","2011 Nissan Murano - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2011-nissan-murano/7251389337.html
"$11,000","2012 Cadillac CTS - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2012-cadillac-cts-great/7251389268.html
"$9,800","2011 Volkswagen Touareg - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2011-volkswagen-touareg/7251389235.html
"$8,500","2011 BMW 3 Series - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2011-bmw-series-great/7251389113.html
"$6,800","2011 Ram 1500 Regular Cab - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2011-ram-1500-regular/7251389080.html
"$8,800","2012 Cadillac CTS - GREAT DEAL! CALL (609)733-2223","CALL / TEXT (609)733-2223",https://cnj.craigslist.org/ctd/d/monroe-township-2012-cadillac-cts-great/7251389017.html
"$11,000","2013 Hyundai Santa Fe Limited AWD Carfax certified","REDBANK",https://cnj.craigslist.org/cto/d/red-bank-2013-hyundai-santa-fe-limited/7251364298.html
"$1,800","Mazda 3","METUCHEN",https://cnj.craigslist.org/cto/d/metuchen-mazda/7251336813.html
"$16,000","2019 Toyota Tacoma SR5 V6 4x2 4dr Double Cab 5.0 ft SB Pickup Truck","DG AUTO GROUP",https://cnj.craigslist.org/ctd/d/miami-2019-toyota-tacoma-sr5-v6-4x2-4dr/7251333956.html
"$19,000","2020 Chevrolet Equinox -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2020-chevrolet-equinox/7251330726.html
"$19,000","2018 Jeep Compass -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2018-jeep-compass/7251329251.html
"$11,000","2019 Kia Rio -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-kia-rio/7251327689.html
"$6,500","************2006 Chrysler CrossFire Convertible Sport(6spd Manual)****","ELIZABETH NJ",https://cnj.craigslist.org/cto/d/elizabeth-2006-chrysler-crossfire/7251327202.html
"$10,000","2013 Jeep Grand Cherokee 4WD Laredo Sport Utility","WOODBRIDGE",https://cnj.craigslist.org/cto/d/woodbridge-2013-jeep-grand-cherokee-4wd/7251326504.html
"$5,500","1999 Range Rover Callaway Edition RARE","SOUTH RIVER",https://cnj.craigslist.org/cto/d/south-river-1999-range-rover-callaway/7251326172.html
"$11,000","2017 Nissan JUKE -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2017-nissan-juke/7251325974.html
"$23,000","2017 Ram 1500 -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2017-ram/7251325958.html
"$12,000","2005 MR2 Spyder 63k miles with upgrades","HIGHLAND PARK",https://cnj.craigslist.org/cto/d/2005-mr2-spyder-63k-miles-with-upgrades/7251325464.html
"$20,000","2019 Nissan Pathfinder -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-nissan-pathfinder/7251324299.html
"$27,000","2019 Volkswagen Atlas -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-volkswagen-atlas/7251324276.html
"$8,000","Car for Sale TOYOTA RAV 4 LIMITED","EAST WINDSOR",https://cnj.craigslist.org/cto/d/hightstown-car-for-sale-toyota-rav/7251323088.html
"$14,000","2017 Subaru Outback -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2017-subaru-outback/7251322653.html
"$11,000","2019 Kia Soul -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-kia-soul/7251320844.html
"$26,000","2020 Toyota Tacoma TRD Off-Road Pickup","DG AUTO GROUP",https://cnj.craigslist.org/ctd/d/miami-2020-toyota-tacoma-trd-off-road/7251319912.html
"$18,000","2016 Toyota Sienna -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2016-toyota-sienna/7251319108.html
"$16,000","2019 Jeep Compass -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2019-jeep-compass/7251317370.html
"$7,000","ACURA MDX TECHNOLOGY PACKAGE","PRINCETON",https://cnj.craigslist.org/cto/d/pennington-acura-mdx-technology-package/7251313788.html
"$48,000","2019 Ford E-350 School Church Childcare Wheelchair Handicap Bus Hospit","3510 S MANNING RD EL RENO, OK / N.E.CORNER OF I-40 & MANNING",https://cnj.craigslist.org/ctd/d/2019-ford-350-school-church-childcare/7251300987.html
"$13,000","2017 Nissan Sentra SV","MORGANVILLE",https://cnj.craigslist.org/ctd/d/morganville-2017-nissan-sentra-sv/7251290013.html
"$15,000","2018 Chevrolet Malibu -","***100% GUARANTEED APPROVAL! BUY HERE - PAY HERE**",https://cnj.craigslist.org/ctd/d/parlin-2018-chevrolet-malibu/7251255566.html
"$7,200","*2010* *Honda* *CR-V* *EX AWD 4dr SUV*","_HONDA_ _CR-V_ _SUV_",https://cnj.craigslist.org/ctd/d/paterson-2010-honda-cr-ex-awd-4dr-suv/7251253054.html
"$0","2017 Hyundai Santa Fe Sport 2.4L AWD 4dr SUV -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-hyundai-santa-fe-sport-24l/7251244223.html
"$11,000","2018 FORD FOCUS SEL","SOUTH AMBOY",https://cnj.craigslist.org/ctd/d/south-amboy-2018-ford-focus-sel/7251239903.html
"$16,000","2014 Lexus IS 250 AWD","UNION NJ",https://cnj.craigslist.org/ctd/d/kenilworth-2014-lexus-is-250-awd/7251233611.html
"$19,000","2020 Nissan Rogue S AWD","UNION NJ",https://cnj.craigslist.org/ctd/d/kenilworth-2020-nissan-rogue-awd/7251233531.html
"$13,000","2017 Toyota Camry LE Sedan 4D","_TOYOTA_ _CAMRY_ _SEDAN_",https://cnj.craigslist.org/ctd/d/cliffwood-2017-toyota-camry-le-sedan-4d/7251222096.html
"$0","2017 Infiniti Q50 3.0T Sport AWD 4dr Sedan -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-infiniti-q50-30t-sport-awd/7251217644.html
"$4,000","2009 Toyota Camry LE 4 door","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/plainfield-2009-toyota-camry-le-door/7251206833.html
"$22,000","2017 FIAT 124 Spider Abarth Convertible 2D Convertible White - FINANCE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-fiat-124-spider-abarth/7251201060.html
"$7,000","Mint 2012 Honda Civic EX-L Sedan 4d","PARLIN, NJ",https://cnj.craigslist.org/cto/d/parlin-mint-2012-honda-civic-ex-sedan-4d/7251201835.html
"$23,000","2017 FIAT 124 Spider Abarth Convertible 2D Convertible White - FINANCE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-fiat-124-spider-abarth/7251201019.html
"$20,000","2015 Nissan Xterra X Sport Utility 4D suv Red - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2015-nissan-xterra-sport/7251200984.html
"$27,000","2017 BMW 2 Series 230i Coupe 2D coupe Silver - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-bmw-series-230i-coupe-2d/7251200948.html
"$58,000","2016 Mercedes-Benz S-Class S 550 Sedan 4D sedan Black - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2016-mercedes-benz-class-550/7251196589.html
"$0","2017 Jeep Grand Cherokee Altitude 4x4 4dr SUV -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2017-jeep-grand-cherokee/7251189637.html
"$19,000","2014 Chevy Chevrolet Express 2500 Passenger LT Van 3D van White -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2014-chevy-chevrolet-express/7251173037.html
"$12,000","2013 FORD F-150  4X4 !!!","NO LOCATION PROVIDED",https://cnj.craigslist.org/cto/d/south-river-2013-ford-150-4x4/7251170617.html
"$0","2014 Jeep Grand Cherokee Limited 4x4 4dr SUV -$500 Down Drive Today","+ NASA AUTO GROUP LLC - NO CREDIT NEEDED",https://cnj.craigslist.org/ctd/d/passaic-2014-jeep-grand-cherokee/7251157066.html
"$23,000","2017 Caddy Cadillac XTS Sedan 4D sedan Blue - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-caddy-cadillac-xts-sedan/7251154811.html
"$29,000","2017 BMW 4 Series 430i xDrive Coupe 2D coupe Black - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-bmw-series-430i-xdrive/7251154784.html
"$28,000","2011 Porsche Boxster Convertible 2D Convertible Black - FINANCE ONLINE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2011-porsche-boxster/7251154745.html
"$22,000","2017 FIAT 124 Spider Classica Convertible 2D Convertible White -","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2017-fiat-124-spider-classica/7251154669.html
"$4,000","2005 Ford Explorer XLT tel 732-725-1431","PISCATAWAY",https://cnj.craigslist.org/cto/d/piscataway-2005-ford-explorer-xlt-tel/7251152706.html
"$28,000","2014 BMW 4 Series 435i Convertible 2D Convertible Black - FINANCE","TOUCHLESS DELIVERY TO YOUR HOME",https://cnj.craigslist.org/ctd/d/trenton-2014-bmw-series-435i/7251148671.html
